"ESC" "CESC" "MES" "CMES" "CM" "CP" "HB" "HE" "HP" "MAC"
"Gm5346" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Pycr2" 6.0790441129244 6.13753851861846 5.51484840728129 4.71106465709803 4.44556939785604 4.40219788117842 5.8448705412887 4.79100064851072 5.29632532441012 4.05900276869916
"Pex11b" 4.00073668421855 4.12649527336221 4.10077945077417 4.17664589959468 4.61504385536032 4.31669018697431 4.38373577894819 4.39865991369513 4.65118395224207 4.8253767650032
"Zfp366" -8.8591080914234 -7.69902647853389 -9.96578428466209 -9.96578428466209 -9.96578428466209 0.301950548987514 -6.05359441505001 -1.28258519688465 -4.69245314949652 -3.02151561662864
"Nfib" 1.76161930920423 2.1225555921173 -0.0518352704332609 -0.00213986835246847 2.46075748362149 2.32023188602586 1.32289559070708 3.18041312492692 0.426283089244282 -0.626283607290739
"Olfr1250" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Zfp777" 2.90980211901838 3.26301412394921 3.46704166629607 3.75630298190204 3.33605657525332 3.54606855666473 3.46821786231633 3.27133722135393 3.38732481030742 2.17847933964896
"Vmn2r33" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Klhl3" -1.88729707630846 -1.76905972161829 -1.84745798686278 -1.47393745722809 0.949030452970167 1.75015606147718 -1.8035690994377 0.997237955873373 -3.44845970914928 0.496199869827313
"Blnk" -2.39917691221371 -1.70473735559725 -4.19645798605113 -4.05473193451488 -6.09802551946017 -5.5235119304578 -5.10494770150219 -9.96578428466209 -9.96578428466209 2.55584385975092
"Bpifb3" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -8.99130090091213 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Zfp84" 1.55446649237391 1.54226873787959 1.46194286457375 1.43229991470781 0.873838432209833 0.999470874700612 2.15010698346795 2.03680784771271 2.22139415340582 2.76756284401533
"Clasp2" 5.97399335228767 5.75996693126582 6.68625235228648 6.47862811125956 6.55285865878248 6.20885834547065 7.35415990144977 7.04297774295112 7.45375020353185 6.70790312542107
"Lbx2" -2.79160817216159 -2.03682125870509 -2.45641371165369 -1.50977562612059 -2.73701955391656 -1.98532540839912 -0.932286645534582 -0.719783603932302 -0.715123984228256 0.524788845121684
"Creb3" 3.30685656043625 3.19444678785495 3.27873440080266 2.79561179334518 3.80948379200081 3.2047145131352 3.84556266663168 4.97110101662071 3.58798958211025 5.96807654495101
"Mamstr" -4.21539235492613 -3.43075347894307 -2.98492664662548 -2.24432088716854 -2.67321420003405 -1.64527860208475 -3.66894570985942 -1.23347466361972 -3.84388799469863 -5.08261314656427
"Cylc1" -9.96578428466209 -9.62655254238421 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Akap14" -6.0443066125166 -4.87615354042307 -3.64945641595692 -2.94430460379205 -4.24432891723369 -5.96111716747907 -3.9475668716393 -2.91783891549243 -3.20480351297693 -3.62912555000934
"Hormad2" -0.446177215202525 0.342162506275047 -4.21862052918535 -4.17700240280053 -4.82439982658365 -3.57616198622381 -3.99922672770769 -4.29839227968374 -4.01040991862099 -2.46005123356126
"Gm21677" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Ttc34" -4.50627768879052 -4.45114181604472 -3.47608919671351 -2.47560216143758 -1.71767177322869 -2.49446036511941 -4.02927044587145 -3.89177711014505 -4.01040991862099 -5.41250953712816
"Elp4" 0.941770433594331 0.824566942281282 1.20839802892695 1.31086799801077 0.529564307282859 0.912723272401767 1.81599938614191 1.72121951614507 1.91161454944326 0.928410984571295
"Nobox" -4.30991543825401 -5.17622603274277 -5.81786804759861 -6.14853635506664 -6.13850338144644 -5.17750843677853 -7.29698309564108 -6.18050140990415 -6.19617933161229 -9.96578428466209
"Lilra6" -9.96578428466209 -9.73359147517335 -9.96578428466209 -9.96578428466209 -9.96578428466209 -7.49889040188451 -7.53632995336266 -5.43897611835459 -1.45226892385589 2.39227428558487
"Fam65b" -2.61897492655267 -2.82528380639102 -1.50329619988334 -1.40860155151661 0.442928995799809 -0.13000959804045 1.40139160468555 2.04561538252014 2.74928909054029 1.69039687794432
"Zfp61" 1.78580667132262 1.94910188440364 2.34049514109853 2.75492306683928 2.55413796768915 2.52723370428107 2.68727075507906 2.27668119337145 2.27692718256909 2.40220676885019
"Chac1" 3.34410206947197 4.14435642165635 -1.17297632258065 -0.910307941429936 -0.856726126254377 0.338204667345089 -0.823172207624515 0.446912409674748 0.949792150278012 1.28544169356322
"Slc1a4" 3.23507186120184 3.83647897970074 2.91627820367666 3.09681506087251 2.14757773297215 1.84259149812752 2.04979296011783 2.51512125785306 2.76489621474007 0.784547285233878
"Cars" 5.97498985658486 6.34064831434175 4.77542980373594 4.82378951035609 4.42520219041448 4.39181424570268 4.82297389780117 5.25684914304898 5.40894218988821 5.04703107774663
"Praf2" 3.45767827847115 3.98914242731003 3.33509338344938 4.04268906018158 4.16562457379979 4.13982843370052 1.6835620584701 1.67388154662705 0.893423310557182 1.2126102411911
"Zkscan4" -3.68512871042304 -2.69899927655818 -0.829559837803407 -0.348210499638675 -1.09024184496555 -0.640403134580355 -0.292882477294718 -0.00213986835246847 -0.617168074172301 0.662915000207784
"Slc6a19" -8.41912166824019 -8.99130090091213 -5.34036381019372 -7.26924108254304 -7.57002697756982 -9.96578428466209 -7.66703845191004 -9.96578428466209 -6.47466437342057 -2.35997014858461
"Gm14326" 0.968501515136911 1.62044836221494 0.153617998696885 0.921672964908914 0.684351544288622 0.188077997778964 0.0326780325516628 -0.118309794562285 -0.131703207372115 0.918194305500905
"Actr8" 3.83249704232296 4.0989843719377 3.92659552218489 3.94010214526384 4.05239963662006 3.68695400014006 4.00202202903843 3.79215834398443 3.81567329121843 3.72248380452505
"Cldn9" -0.234323468548047 -0.51218771905732 -2.10521880064771 -1.92687854325858 -3.71587343171682 -2.95285325293284 -7.14463828449023 -5.97746220327548 -9.96578428466209 -9.96578428466209
"Ugt2b37" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Fmnl3" 4.255054729262 4.09156113893856 4.36260400988703 4.60507466361439 4.51505226529437 5.06362251403987 4.80441391515247 5.71423037417001 4.18123550687244 3.89400267041903
"Fscb" -9.96578428466209 -9.66578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -7.62366022601324 -7.91923372222958 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Olfr983" -7.78943188247018 -9.59574031284798 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -6.20156259379904 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Olfr508" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Nup155" 4.68091813510951 4.49302161984897 4.64818442373164 4.52712249997899 3.80138036552248 3.77824657658972 5.08281370108332 4.55184399829422 5.15558095927719 2.71001012566538
"Olfr1255" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -4.29839227968374 -9.96578428466209 -9.96578428466209
"Prss21" -6.6043593645577 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -2.41780753333784
"Gng10" 3.07556826157998 2.93615696788935 3.62968307369839 3.11848592321521 3.3599548573109 2.81206537646602 4.27200240498638 4.74368747514751 4.91200922313139 6.02789849949705
"Donson" 3.11249055230437 2.82733808781265 3.31418560148242 3.18881654669472 2.13065712507157 2.55607075881705 3.59527977441321 3.1794437498217 3.46821786231633 1.32814227184829
"Adad1" -2.7169137027184 -3.48059352711952 -6.7585690865499 -9.96578428466209 -9.96578428466209 -9.01659897502912 -2.96877420470822 -4.7649524788772 -9.96578428466209 -4.98429508492563
"Il3ra" 1.92361956752707 2.35445921460349 2.23132430711482 2.56347057260943 2.51588659717649 3.742219252452 1.82331686023646 1.92586279467022 2.09268519646307 3.99009509734633
"Armc2" -4.06026939768902 -3.50461024458615 -3.03074574468426 -2.09712321323849 -3.29836896137085 -4.13314568157472 -2.68751665354779 -3.47168364069656 -2.23080655530632 0.740356915548293
"Sigirr" 2.54181154303576 2.6245521693752 0.227999346506469 -0.0993145296743668 -0.897337452705101 0.140612767181887 0.896917882137062 0.864538902058262 1.51951233080618 0.852596214885082
"Olfr765" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Lrrc48" -1.52183713175705 -1.20275396127718 -0.753502730279329 0.0741865655432736 -0.718221000943796 -1.36979912788614 -1.31125600201542 -0.81235375545624 -0.767739808104697 -2.11796679016824
"Gyltl1b" 4.43503863350527 4.74356567843931 3.26077174864842 3.43161427864868 2.29819693342385 3.09908619182596 2.51758405721884 0.197768240711465 -0.218808650398549 -1.51708760933716
"Tasp1" 4.24613668840395 3.84095619479655 5.06217980963225 3.56295087798073 3.18241548827372 2.81496003609253 5.04631535368553 4.14490090942498 4.70115531585069 3.7021021337312
"Gpatch11" 1.23784035364886 1.28963906067399 1.10794157293461 1.69757941601637 1.5916750208864 1.63499212305212 0.91001910584765 1.50622938419048 1.33733976748147 1.80791384812047
"Vps18" 2.96598973834331 2.77830158486587 3.42636094975349 3.16277988050088 2.94468306131811 3.06761733242928 3.55804300255915 3.66405879893045 3.78971889991809 4.88551980738935
"Vps11" 3.95897745261187 4.25637975960843 4.10029500827712 4.11915183586996 4.0474478078572 3.91577350788867 3.94375666810062 3.88612648607946 3.97693141526714 5.00832942412174
"Vmn2r95" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Vmn2r86" -9.96578428466209 -9.65703800053705 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Cryge" -5.08777807992995 -3.89177711014505 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Brk1" 5.41245614153857 5.38014066795659 5.36860508173603 5.34854562328125 5.68540346720314 5.70331507053918 5.5771293870188 5.9159393505212 5.7302637632096 6.54536910708984
"Dusp1" 4.51505226529437 4.31377136825979 3.83570236344168 3.56744447279854 3.88042572016668 3.99669188713287 2.92970738201005 4.2761211359558 3.54724771903633 5.13423212601637
"5830473C10Rik" -9.96578428466209 -9.96578428466209 -5.24181018434252 -4.31568812895208 -5.64019701450166 -5.99423618802033 -9.96578428466209 -6.34823967283521 -4.4094909668076 -2.58451988766592
"Ripk2" 2.59166463730743 2.78194687513255 3.20537166481536 3.37674462917244 2.93728709301598 2.64686262365727 3.46342634942518 4.04507140249196 2.87696476960154 3.64943228308787
"Zfp612" -0.014392080456358 -0.546754761126656 0.390987502822474 0.712969865795689 0.149213844944749 0.118345275909173 0.401278303680839 -1.02926411507402 -0.723744462095252 -2.93771634119534
"Fam227a" -3.25480757468783 -3.02264348986922 -2.07179049632364 -1.10756049804847 -1.85596808036645 -1.38956984396454 -3.26045880452794 -2.60654372239686 -2.37144788250861 -2.33135321374122
"Hist2h2bb" 9.6259584222504 0.000528143739224074 10.0543893592494 -1.80180415152214 -3.54270843266534 -1.2717115484165 12.1662861206627 11.7454278608771 11.9704575545405 6.29545763837289
"Clpsl2" -4.19645798605113 -6.16427142092948 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Gm11596" -9.96578428466209 -6.26587165025226 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Tmem132a" 3.55284833216562 3.4447569538236 5.3771928024471 5.80688818904424 5.23719852972831 5.51859438333335 4.92367564456064 3.98451304477344 2.99397374875343 4.24903394168575
"Atl3" 4.02802161599891 3.69445437617707 3.23846842644176 3.14565610013584 3.00779889178135 3.45093241438117 3.51814706901144 4.7404571532773 4.69782379275691 5.24184444940573
"Vps33a" 3.41909943939055 3.36193262692178 3.50301929300231 3.34117118833868 3.19735337423847 3.08740888910739 4.14490090942498 4.25860589133925 4.24411700343221 5.09361810204347
"Pptc7" 2.64686262365727 2.74896620767708 2.69448795493233 2.71466807850246 2.25193123997889 1.95594472547709 3.24665264194736 3.01305439012052 3.23087106805374 3.42412269820132
"Gm2696" -9.96578428466209 -9.96578428466209 -9.96578428466209 -5.1978091358299 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"2610524H06Rik" 3.12691458260463 3.11249055230437 3.05458142221439 3.18519667621858 2.51772820965567 3.42225829258106 2.56925927970722 2.09053267882031 1.98023870454723 2.13847199230884
"Tmppe" 2.00165637224098 1.84719399290115 1.39444304067348 1.58779943511992 1.08183876327533 1.21451729268541 1.74974935107082 1.95560591676336 2.04344768257612 3.42293908426294
"Farsb" 6.60571420196507 6.62412604044868 6.05132559781245 6.02056581314668 5.43433431370393 5.25684914304898 6.40545310412786 5.68406986239731 6.35587748168771 5.87937183701075
"Smim3" 2.70694601179954 2.05003386175139 2.05082657579578 0.843939980214966 0.548927952793758 1.81316913417823 3.08168853360938 4.28165934839774 5.33892663970955 3.50637089804175
"Syn2" -7.56425311669882 -4.57787049996096 -4.0555203003078 -3.12060671136153 -2.50765498700849 -3.01128873696123 -4.83018443602091 -3.19764431980897 -4.14009913814841 -3.6021328560349
"Defa6" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"4933415F23Rik" -4.92998840403249 -9.66578428466209 -5.88584182510387 -7.56425311669882 -8.09803915883944 -8.96755622420626 -2.82079348320806 -2.16807992063162 -4.38090103236549 -2.22124310948958
"Mpp6" 6.10271504609249 6.1287102065419 6.20885834547065 5.89109981037218 5.83808761503059 4.97323793613796 6.91558260150531 6.37896413601557 6.62688470888417 6.01089590351666
"Ephb4" 4.59476952591938 4.2884584037491 6.01336219158502 6.25880245768319 5.91473780173251 6.50851999499419 5.54185474270749 6.82713009828746 5.22253124082087 -0.617168074172301
"Was" -1.70162723020576 -1.09494699401411 -3.91487587363168 -3.22674052101522 -3.6021328560349 0.27283425209751 -1.39638770525288 1.31839807380838 3.96671270881974 4.37892206378625
"Als2cl" 3.54856518224137 3.94517647911158 1.58206188514094 0.44431882239437 0.836553572400108 2.17402343311409 1.36919070742661 1.11049374889502 0.172449532955944 2.96489130319135
"Tmem179b" 3.02319575925362 2.96540020006293 3.04977100809644 3.25080422791289 3.54181109422147 3.68327175115469 2.95466170695142 2.4346013917105 3.22474723751595 4.15053102852307
"Tspyl5" -1.99456537779656 -2.68639153363464 -0.963340575988989 -1.19907176916844 -1.07539295870735 -0.43916836928339 -0.10395647254903 0.409894040110678 -0.414676434903007 -4.02647906564402
"Spsb3" 5.13884017891896 5.15173229651797 5.15866353838599 5.09585927418204 4.83051422314486 4.8558609255593 5.13599445445319 5.06510150363336 5.0890654137436 5.13641777868921
"Stra6" -0.879302551430576 0.220080120129741 3.17836929555456 4.13932578393244 3.00558206944295 3.62314878825854 -2.20533676621122 -1.04547198123555 -3.67548041465956 -9.96578428466209
"Hsp90ab1" 10.7166442077571 10.3612799385959 10.2821771972293 10.1028209025707 9.79489987080659 9.93455478833008 10.3044890842921 10.3044890842921 10.3420724680694 8.03045454231465
"Galt" 3.66977721635144 4.02494878598446 3.1980231337997 3.57593252787793 4.48058554150273 2.8919785123317 2.58484142163636 2.24462549373705 2.94718488804647 3.15974577338393
"Iqcf6" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Adamts18" -7.70857290880156 -8.94517442326251 -3.93818436435406 -4.27361799653656 -4.92998840403249 -4.23246899384206 -3.22419429209197 -2.6003695191526 -6.95067734555693 -5.62095407903405
"Klre1" -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209 -9.96578428466209
"Ezh2" 6.2860765262204 6.08533096827258 6.31789116674332 6.48028314079773 5.73246917130764 6.04967566770431 6.20474019226453 5.71509346065329 6.09010278871249 2.18795526342598
